Kurzbezeichnung;Langbezeichnung;Timestamp;NUTS1;NUTS2;NUTS3;Typ;Landeswahlkreis;Wahlkreis;Bezirk;DistrictCode;Sprengelnummer;Stimmtyp;ErfassungseinheitTyp;Wahlberechtigte;Abgegebene Stimmen;Ungültige Stimmen;Karl Nehammer – Die Volkspartei;Sozialdemokratische Partei Österreichs;Freiheitliche Partei Österreichs;Die Grünen – Die Grüne Alternative;NEOS – Die Reformkraft für dein neues Österreich;Die Bierpartei;Kommunistische Partei Österreichs – KPÖ Plus;Liste GAZA – Stimmen gegen den Völkermord;Liste Madeleine Petrovic;MFG – Österreich Menschen – Freiheit – Grundrechte;Keine von denen;Status;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;42;Parteistimmen;;954;541;3;97;190;142;17;32;15;20;16;4;3;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;43;Parteistimmen;;847;578;3;85;203;110;68;40;8;30;28;1;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;44;Parteistimmen;;582;300;1;51;85;107;19;16;5;12;3;0;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;45;Parteistimmen;;833;448;3;75;130;102;44;41;10;20;21;0;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;46;Parteistimmen;;730;463;6;81;171;97;28;39;12;14;12;3;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;47;Parteistimmen;;747;484;6;96;143;128;34;39;13;14;9;0;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;48;Parteistimmen;;706;433;5;64;138;96;33;45;11;25;9;2;2;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;49;Parteistimmen;;330;169;1;18;59;49;11;12;5;9;4;0;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;50;Parteistimmen;;536;296;1;25;112;74;28;25;7;15;9;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;51;Parteistimmen;;367;199;1;28;63;42;21;18;9;8;7;0;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;52;Parteistimmen;;537;345;5;43;117;86;31;23;12;24;3;1;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;53;Parteistimmen;;420;205;1;30;55;58;24;14;4;11;7;1;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;54;Parteistimmen;;676;328;1;31;118;111;19;16;5;13;10;2;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;55;Parteistimmen;;613;313;1;36;100;93;22;25;3;14;16;1;2;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;56;Parteistimmen;;789;418;3;51;131;145;30;22;9;18;7;0;2;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;57;Parteistimmen;;943;619;5;72;218;165;31;54;16;26;25;1;2;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;58;Parteistimmen;;822;501;3;54;185;132;33;46;7;26;12;0;2;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;59;Parteistimmen;;803;438;0;58;181;127;14;12;7;14;18;2;1;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;60;Parteistimmen;;700;345;4;35;117;114;18;18;11;17;9;2;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;61;Parteistimmen;;641;390;6;77;122;91;30;26;13;18;5;0;2;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;62;Parteistimmen;;666;399;3;69;116;103;28;32;8;15;20;2;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;63;Parteistimmen;;796;516;3;90;155;137;33;35;17;20;20;1;0;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;64;Parteistimmen;;834;513;4;86;169;144;28;33;14;15;18;1;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;65;Parteistimmen;;571;313;3;40;92;120;10;14;5;13;13;1;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;66;Parteistimmen;;647;324;3;51;94;106;11;20;10;17;9;1;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;67;Parteistimmen;;750;472;3;89;149;141;25;36;11;12;6;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;68;Parteistimmen;;655;398;4;64;142;93;18;36;12;13;16;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;69;Parteistimmen;;749;514;7;97;162;152;21;40;4;20;3;4;3;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;70;Parteistimmen;;784;498;7;86;191;115;32;37;11;11;4;4;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;71;Parteistimmen;;662;306;1;39;120;74;21;13;7;14;13;2;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;72;Parteistimmen;;791;426;2;61;151;108;40;23;11;14;12;4;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;73;Parteistimmen;;697;335;2;27;168;64;14;13;5;19;22;1;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;74;Parteistimmen;;797;453;7;79;139;139;13;30;18;11;13;0;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;75;Parteistimmen;;847;469;4;41;199;115;37;33;12;19;5;2;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;76;Parteistimmen;;745;401;3;52;157;116;21;14;7;16;12;2;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;77;Parteistimmen;;570;327;4;65;98;87;12;29;9;7;10;2;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;78;Parteistimmen;;585;266;4;37;100;76;10;6;5;11;12;2;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;79;Parteistimmen;;727;462;1;97;157;122;16;35;14;13;2;1;4;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;80;Parteistimmen;;707;396;3;57;156;110;12;19;10;16;10;1;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;81;Parteistimmen;;845;414;3;58;154;130;8;21;9;15;13;0;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;82;Parteistimmen;;559;248;3;17;80;101;10;5;3;6;21;0;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;83;Parteistimmen;;804;321;1;27;184;55;5;16;1;3;26;0;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;84;Parteistimmen;;787;472;7;88;166;150;11;20;8;8;12;1;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;85;Parteistimmen;;915;638;9;93;204;183;38;37;17;23;25;3;1;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;86;Parteistimmen;;781;411;2;53;158;122;17;26;9;4;8;5;2;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;87;Parteistimmen;;772;454;4;81;156;130;22;19;5;16;19;1;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;88;Parteistimmen;;837;497;4;90;161;116;33;40;16;16;14;5;2;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;89;Parteistimmen;;732;442;5;59;173;94;37;23;7;19;19;2;2;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;90;Parteistimmen;;1026;690;10;106;238;196;32;55;10;23;12;6;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;91;Parteistimmen;;963;625;3;73;211;216;37;35;15;13;14;2;4;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;92;Parteistimmen;;1070;710;8;97;235;243;25;42;19;26;11;3;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;93;Parteistimmen;;973;792;10;191;189;171;87;100;17;13;4;2;0;8;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;94;Parteistimmen;;897;723;4;170;196;166;62;83;17;17;1;4;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;95;Parteistimmen;;872;593;4;93;187;212;21;36;15;13;3;4;0;5;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;96;Parteistimmen;;958;636;9;99;199;213;41;41;9;12;5;0;4;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;97;Parteistimmen;;431;257;2;30;87;80;17;18;7;12;1;2;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;98;Parteistimmen;;627;333;2;53;110;116;14;16;11;5;4;0;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;99;Parteistimmen;;571;346;7;62;125;95;14;15;9;7;12;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;100;Parteistimmen;;1253;784;3;127;263;239;35;48;23;22;12;2;1;9;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;101;Parteistimmen;;1117;634;7;86;240;183;20;18;9;21;43;1;3;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;102;Parteistimmen;;708;307;4;17;121;127;8;5;5;9;8;2;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;103;Parteistimmen;;596;339;5;69;108;111;16;15;5;5;3;1;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;104;Parteistimmen;;870;590;4;128;172;117;55;68;11;16;16;1;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;105;Parteistimmen;;718;570;5;98;169;120;49;76;13;23;8;7;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;106;Parteistimmen;;563;324;7;58;109;101;13;19;5;5;4;1;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;107;Parteistimmen;;742;554;5;74;148;198;36;48;13;19;6;5;1;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;108;Parteistimmen;;816;616;11;91;215;160;40;52;12;19;9;5;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;109;Parteistimmen;;840;675;6;103;176;275;32;41;17;15;3;3;1;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;110;Parteistimmen;;767;471;3;65;154;186;2;21;13;14;10;0;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;111;Parteistimmen;;559;371;3;61;101;141;10;11;12;13;15;1;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;112;Parteistimmen;;499;328;2;48;88;143;14;12;7;9;2;0;0;3;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;113;Parteistimmen;;561;343;5;55;86;149;22;12;8;3;0;0;2;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;114;Parteistimmen;;768;489;7;55;170;184;13;24;11;11;12;0;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;115;Parteistimmen;;728;396;3;62;145;86;13;10;3;12;61;0;0;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;116;Parteistimmen;;677;458;6;69;144;168;12;36;9;9;2;1;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;117;Parteistimmen;;761;525;4;109;150;160;21;51;13;7;5;3;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;118;Parteistimmen;;665;484;4;49;138;233;16;19;8;15;1;1;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;119;Parteistimmen;;719;537;7;74;151;200;30;33;17;13;6;5;1;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;120;Parteistimmen;;904;603;4;79;173;241;23;35;20;16;4;2;2;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;121;Parteistimmen;;663;413;3;52;169;129;10;12;8;12;11;4;1;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;122;Parteistimmen;;268;181;4;47;71;26;10;12;2;8;1;0;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;123;Parteistimmen;;831;515;7;75;188;160;13;28;11;12;16;0;1;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;124;Parteistimmen;;917;544;3;80;194;193;16;12;10;14;17;2;2;1;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;125;Parteistimmen;;768;417;2;58;154;131;12;15;14;17;9;1;0;4;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;126;Parteistimmen;;675;389;3;62;112;156;11;16;11;9;6;1;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;127;Parteistimmen;;800;486;5;75;139;183;13;23;17;18;10;3;0;0;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;128;Parteistimmen;;735;409;3;53;137;155;12;21;9;8;9;0;0;2;;
NR241;Nationalratswahl 2024;09.10.2024, 12:40;AT1;AT13;AT130;Sprengel;09;Wien Süd;Favoriten;91001;129;Parteistimmen;;997;692;8;123;169;250;34;58;16;19;5;4;2;4;;
